motif	fc	f_fg	f_bg	n_fg	n_bg	pval	padj	label
ARCH1600	0.979220158426659	0.0857142857142857	0.0875332119918827	12	4184	0.573781529897655	1	G2
ARCH1600	2.24214288227518	0.193814432989691	0.0864416066085051	94	4102	2.00371180558639e-13	2.72104063198632e-11	G3
ARCH1600	1.69914426845389	0.148387096774194	0.0873304871923657	23	4173	0.00867399483287776	0.179836411954931	G4
ARCH1600	1.88470475708217	0.164705882352941	0.0873908137250805	14	4182	0.015426223033666	0.270307237157656	G5
ARCH1600	1.91219844513906	0.166666666666667	0.0871597124714462	37	4159	0.000110241649229306	0.00415855999037217	G6
ARCH1600	1.90409005168157	0.16243654822335	0.0853092783505155	224	3972	8.7975448597373e-20	4.68512389000912e-18	G7
ARCH1600	0.658886605881598	0.0576923076923077	0.0875602982020173	3	4193	0.844825806979383	1	G8
ARCH1600	1.75804262499541	0.153846153846154	0.0875099111129658	2	4194	0.316940949252029	1	G9
ARCH1601_ZEB2	1.11882165006578	0.060702875399361	0.0542560786125226	19	2584	0.341683808880537	0.98013703055648	G1
ARCH1601_ZEB2	1.05255161023947	0.0571428571428571	0.0542898386995544	8	2595	0.492770935556249	1	G2
ARCH1601_ZEB2	0.643208075202717	0.0350515463917526	0.0544948792514856	17	2586	0.981550030247168	1	G3
ARCH1601_ZEB2	1.18890810245948	0.0645161290322581	0.0542650259501088	10	2593	0.333866803655752	0.955445510958821	G4
ARCH1601_ZEB2	1.30070443271648	0.0705882352941176	0.0542692355915911	6	2597	0.314890940872463	0.978188923041373	G5
ARCH1601_ZEB2	2.33722732441179	0.126126126126126	0.0539639960601044	28	2575	3.12363603200236e-05	0.00136835410692232	G6
ARCH1601_ZEB2	2.40374578107235	0.12545322697607	0.0521907216494845	173	2430	7.89331519521416e-25	6.91556260329086e-23	G7
ARCH1601_ZEB2	0.708115221956053	0.0384615384615385	0.0543153674274855	2	2601	0.78153008033838	1	G8
ARCH1601_ZEB2	0	0	0.0543128990527063	0	2603	1	1	G9
ARCH1602_E2A	1.89220951451948	0.0926517571884984	0.0489648511317348	29	2332	0.00090462783232371	0.0236247037749154	G1
ARCH1602_E2A	0.869863512283894	0.0428571428571429	0.0492688131550869	6	2355	0.692348752673699	1	G2
ARCH1602_E2A	0.667587540940365	0.0329896907216495	0.0494162768154423	16	2345	0.967858502114128	1	G3
ARCH1602_E2A	1.83893233640749	0.0903225806451613	0.0491168591997321	14	2347	0.0212893711753456	0.28506411194629	G4
ARCH1602_E2A	1.67413663851267	0.0823529411764706	0.0491912901742801	7	2354	0.125520604559429	0.72534885528385	G5
ARCH1602_E2A	2.48646911693184	0.121621621621622	0.0489133851667121	27	2334	1.51947908982559e-05	0.000764241705178944	G6
ARCH1602_E2A	1.72876831392139	0.0833937635968093	0.0482388316151203	115	2246	3.11638924330797e-08	6.41220695820034e-07	G7
ARCH1602_E2A	0	0	0.0493035688182597	0	2361	1	1	G8
ARCH1602_E2A	1.56212516297262	0.0769230769230769	0.0492425823144014	1	2360	0.48140872477985	1	G9
ARCH1603_HLH_Figla	1.44103072621472	0.140575079872204	0.0975517574434133	44	4646	0.0093442150353519	0.120279090218084	G1
ARCH1603_HLH_Figla	1.38878337462152	0.135714285714286	0.0977217096591979	19	4671	0.0897681619010793	0.720160654931799	G2
ARCH1603_HLH_Figla	0.714491444361781	0.0701030927835052	0.0981160702996586	34	4656	0.987058101043687	1	G3
ARCH1603_HLH_Figla	1.5856864344676	0.154838709677419	0.0976477482002344	24	4666	0.0161699153836697	0.243986056566927	G4
ARCH1603_HLH_Figla	2.77452955041026	0.270588235294118	0.097525807664981	23	4667	4.75402164831026e-06	0.000822317683104255	G5
ARCH1603_HLH_Figla	2.55054569132239	0.247747747747748	0.0971351929081879	55	4635	7.74736630099953e-11	1.40278979156765e-08	G6
ARCH1603_HLH_Figla	2.5222118606384	0.236403190717912	0.0937285223367698	326	4364	9.704076166297e-53	2.02740545135867e-50	G7
ARCH1603_HLH_Figla	0.589441335280892	0.0576923076923077	0.0978762503393405	3	4687	0.8949525305877	1	G8
ARCH1603_HLH_Figla	0	0	0.0978591995993824	0	4690	1	1	G9
ARCH1604_HLH_Tcf12	1.44103072621472	0.140575079872204	0.0975517574434133	44	4646	0.0093442150353519	0.120279090218084	G1
ARCH1604_HLH_Tcf12	1.38878337462152	0.135714285714286	0.0977217096591979	19	4671	0.0897681619010793	0.720160654931799	G2
ARCH1604_HLH_Tcf12	0.714491444361781	0.0701030927835052	0.0981160702996586	34	4656	0.987058101043687	1	G3
ARCH1604_HLH_Tcf12	1.5856864344676	0.154838709677419	0.0976477482002344	24	4666	0.0161699153836697	0.243986056566927	G4
ARCH1604_HLH_Tcf12	2.77452955041026	0.270588235294118	0.097525807664981	23	4667	4.75402164831026e-06	0.000822317683104255	G5
ARCH1604_HLH_Tcf12	2.55054569132239	0.247747747747748	0.0971351929081879	55	4635	7.74736630099953e-11	1.40278979156765e-08	G6
ARCH1604_HLH_Tcf12	2.5222118606384	0.236403190717912	0.0937285223367698	326	4364	9.704076166297e-53	2.02740545135867e-50	G7
ARCH1604_HLH_Tcf12	0.589441335280892	0.0576923076923077	0.0978762503393405	3	4687	0.8949525305877	1	G8
ARCH1604_HLH_Tcf12	0	0	0.0978591995993824	0	4690	1	1	G9
ARCH1605_zf_C2H2_SNAI2	1.49967905785921	0.124600638977636	0.0830848696090371	39	3957	0.00777752679210642	0.106685670542227	G1
ARCH1605_zf_C2H2_SNAI2	1.28644095166326	0.107142857142857	0.0832862612188539	15	3981	0.189838947629078	0.91134770729004	G2
ARCH1605_zf_C2H2_SNAI2	0.64078734841206	0.0536082474226804	0.0836599654402158	26	3970	0.995393052055478	1	G3
ARCH1605_zf_C2H2_SNAI2	1.78467884023611	0.148387096774194	0.0831449857692952	23	3973	0.00489700702006677	0.12989209839219	G4
ARCH1605_zf_C2H2_SNAI2	3.11669380384262	0.258823529411765	0.08304425962302	22	3974	1.23098422199391e-06	0.00044167851906018	G5
ARCH1605_zf_C2H2_SNAI2	2.72353575065182	0.225225225225225	0.0826958945449211	50	3946	7.6060686404432e-11	1.40278979156765e-08	G6
ARCH1605_zf_C2H2_SNAI2	2.79990802808681	0.221899927483684	0.0792525773195876	306	3690	3.6692016338101e-58	1.99311032748565e-55	G7
ARCH1605_zf_C2H2_SNAI2	0.461143638534725	0.0384615384615385	0.0834046818552008	2	3994	0.93808225561231	1	G8
ARCH1605_zf_C2H2_SNAI2	0	0	0.0833785419187915	0	3996	1	1	G9
ARCH1606_HLH_HAND2	1.49501932279532	0.0862619808306709	0.0576995758619242	27	2748	0.025894456793941	0.236799140243581	G1
ARCH1606_HLH_HAND2	1.35876834814968	0.0785714285714286	0.0578254775204502	11	2764	0.188436050208589	0.91134770729004	G2
ARCH1606_HLH_HAND2	0.674536531354271	0.0391752577319588	0.0580772959076158	19	2756	0.974838045595508	1	G3
ARCH1606_HLH_HAND2	1.45101025437388	0.0838709677419355	0.0578017746526034	13	2762	0.115324722168445	0.651763062185836	G4
ARCH1606_HLH_HAND2	3.47019579405366	0.2	0.0576336356417436	17	2758	6.42463958737736e-06	0.00102643065407746	G5
ARCH1606_HLH_HAND2	2.50751955017358	0.144144144144144	0.0574847538613073	32	2743	1.90944872390656e-06	0.000130819075098714	G6
ARCH1606_HLH_HAND2	2.38377245991459	0.132704858593183	0.0556701030927835	183	2592	6.99522877418242e-26	6.55139356919981e-24	G7
ARCH1606_HLH_HAND2	0.331976873162886	0.0192307692307692	0.0579280389249692	1	2774	0.95505932060088	1	G8
ARCH1606_HLH_HAND2	0	0	0.057901765221383	0	2775	1	1	G9
ARCH1607_zf_C2H2_SNAI2_SNAI1_SNAI3	1.83020845618392	0.0926517571884984	0.0506236089530928	29	2411	0.0014865871152254	0.033368352107043	G1
ARCH1607_zf_C2H2_SNAI2_SNAI1_SNAI3	1.54616538257954	0.0785714285714286	0.0508169626979644	11	2429	0.101734794774076	0.732965963895347	G2
ARCH1607_zf_C2H2_SNAI2_SNAI1_SNAI3	0.483574788973998	0.0247422680412371	0.0511653390652	12	2428	0.998679569279364	1	G3
ARCH1607_zf_C2H2_SNAI2_SNAI1_SNAI3	1.90691054206851	0.0967741935483871	0.0507492047547296	15	2425	0.0129463401495362	0.226853289329937	G4
ARCH1607_zf_C2H2_SNAI2_SNAI1_SNAI3	3.48240145542753	0.176470588235294	0.0506749696995027	15	2425	2.34798271707953e-05	0.00277266133025566	G5
ARCH1607_zf_C2H2_SNAI2_SNAI1_SNAI3	3.67344689416386	0.184684684684685	0.0502755831255108	41	2399	7.31487882803659e-13	2.48340136211842e-10	G6
ARCH1607_zf_C2H2_SNAI2_SNAI1_SNAI3	3.17953153809383	0.152284263959391	0.0478951890034364	210	2230	1.3070996540065e-46	2.21880166267603e-44	G7
ARCH1607_zf_C2H2_SNAI2_SNAI1_SNAI3	0	0	0.0509532858604632	0	2440	1	1	G8
ARCH1607_zf_C2H2_SNAI2_SNAI1_SNAI3	0	0	0.0509118223928557	0	2440	1	1	G9
ARCH1608_HLH_da	1.49993176306737	0.0575079872204473	0.038340402301264	18	1826	0.060120343345608	0.392868902145157	G1
ARCH1608_HLH_da	0.1852530811565	0.00714285714285714	0.0385572919935564	1	1843	0.995911673462675	1	G2
ARCH1608_HLH_da	0.802432741681838	0.0309278350515464	0.0385425886121296	15	1829	0.838185070712664	1	G3
ARCH1608_HLH_da	0.838183444719255	0.032258064516129	0.0384856855851331	5	1839	0.715491084085609	1	G4
ARCH1608_HLH_da	1.83782884209179	0.0705882352941176	0.0384084924980148	6	1838	0.10925692928279	0.699497673424714	G5
ARCH1608_HLH_da	2.356814050893	0.0900900900900901	0.0382253704130603	20	1824	0.000403808369865908	0.0124961813554351	G6
ARCH1608_HLH_da	1.99750170669503	0.0746918056562727	0.0373926116838488	103	1741	1.51401036494809e-10	4.11205215119902e-09	G7
ARCH1608_HLH_da	0.499676530740014	0.0192307692307692	0.0384864368200138	1	1843	0.870075447430791	1	G8
ARCH1608_HLH_da	2.00033390375224	0.0769230769230769	0.0384551183073906	1	1843	0.399497580308577	1	G9
ARCH1609_ZEB1	2.5454232336069	0.0575079872204473	0.022592701465586	18	1076	0.000359240203531023	0.0114787810916501	G1
ARCH1609_ZEB1	0.938830692680372	0.0214285714285714	0.0228247452875583	3	1091	0.62227703918814	1	G2
ARCH1609_ZEB1	1.08513825104331	0.0247422680412371	0.0228010283643107	12	1082	0.42896905690478	1	G3
ARCH1609_ZEB1	0.564622474299894	0.0129032258064516	0.0228528377699648	2	1092	0.871404209113124	1	G4
ARCH1609_ZEB1	2.06601187263896	0.0470588235294118	0.0227776152463744	4	1090	0.129845722957604	0.74192021584802	G5
ARCH1609_ZEB1	1.58336236789275	0.036036036036036	0.0227591843577761	8	1086	0.137484926857854	0.656307435328534	G6
ARCH1609_ZEB1	1.65095248060727	0.0369833212472806	0.0224012027491409	51	1043	0.000600279219239625	0.00538072065826674	G7
ARCH1609_ZEB1	0.842546977267929	0.0192307692307692	0.0228245661661829	1	1093	0.699128228028798	1	G8
ARCH1609_ZEB1	0	0	0.0228268580728623	0	1094	1	1	G9
ARCH161_zf_C2H2_erm	1.53929938704042	0.0638977635782748	0.0415109394028472	20	1977	0.039759042097191	0.311197574455247	G1
ARCH161_zf_C2H2_erm	0.856981497418244	0.0357142857142857	0.0416745120190799	5	1992	0.697714807137856	1	G2
ARCH161_zf_C2H2_erm	1.29067771344286	0.0536082474226804	0.041534960171956	26	1971	0.115569931706686	0.607133335619649	G3
ARCH161_zf_C2H2_erm	1.2399552376782	0.0516129032258065	0.041624811652436	8	1989	0.319076895519315	0.942471419147023	G4
ARCH161_zf_C2H2_erm	0.847023423210809	0.0352941176470588	0.0416684080745601	3	1994	0.692841817433447	1	G5
ARCH161_zf_C2H2_erm	0.539511650204421	0.0225225225225225	0.0417461282142633	5	1992	0.956388059031779	1	G6
ARCH161_zf_C2H2_erm	0.884863020181597	0.0369833212472806	0.0417955326460481	51	1946	0.828515923116231	1	G7
ARCH161_zf_C2H2_erm	0	0	0.0417023409276004	0	1997	1	1	G8
ARCH161_zf_C2H2_erm	1.84700169569909	0.0769230769230769	0.0416475399574344	1	1996	0.424902698205007	1	G9
ARCH1610_HLH_Tcf4	1.82305213669255	0.0894568690095847	0.0490698358039726	28	2337	0.00189159831671731	0.0397023554002902	G1
ARCH1610_HLH_Tcf4	1.15883386871932	0.0571428571428571	0.0493106550346242	8	2357	0.386966067885576	1	G2
ARCH1610_HLH_Tcf4	0.540800547022933	0.0268041237113402	0.0495637880895183	13	2352	0.995385341484212	1	G3
ARCH1610_HLH_Tcf4	1.57220843672457	0.0774193548387097	0.0492424242424242	12	2353	0.0824844526397134	0.54640920334015	G4
ARCH1610_HLH_Tcf4	2.15063417557176	0.105882352941176	0.049233083963723	9	2356	0.0242167009737498	0.35436132413695	G5
ARCH1610_HLH_Tcf4	2.85483491203286	0.13963963963964	0.0489133851667121	31	2334	1.89808369379187e-07	1.77765355597887e-05	G6
ARCH1610_HLH_Tcf4	2.10832882142417	0.100797679477883	0.0478092783505155	139	2226	1.41678637320552e-15	5.83029059034272e-14	G7
ARCH1610_HLH_Tcf4	0.389553234413641	0.0192307692307692	0.049366216300875	1	2364	0.92808137219178	1	G8
ARCH1610_HLH_Tcf4	0	0	0.0493469098193048	0	2365	1	1	G9
ARCH1611_zf_C2H2_Snai2	1.45468206891917	0.0638977635782748	0.0439255868643178	20	2092	0.0631947588076431	0.403851682168373	G1
ARCH1611_zf_C2H2_Snai2	1.46114734053393	0.0642857142857143	0.0439967363333961	9	2103	0.165723723377444	0.878761910340808	G2
ARCH1611_zf_C2H2_Snai2	0.465477159700629	0.0206185567010309	0.0442955283010916	10	2102	0.998205202063886	1	G3
ARCH1611_zf_C2H2_Snai2	1.90933316940479	0.0838709677419355	0.0439268374351247	13	2099	0.0199454588339692	0.273595283803335	G4
ARCH1611_zf_C2H2_Snai2	4.29762011674899	0.188235294117647	0.0437998913361475	16	2096	8.37562447917224e-07	0.000379136601423864	G5
ARCH1611_zf_C2H2_Snai2	4.25523857996094	0.184684684684685	0.0434017226564956	41	2071	6.58965695709099e-15	4.27963408593318e-12	G6
ARCH1611_zf_C2H2_Snai2	3.96588279982044	0.160986221899927	0.0405927835051546	222	1890	1.83536186062679e-64	1.24621070336559e-61	G7
ARCH1611_zf_C2H2_Snai2	0	0	0.0441038277611878	0	2112	1	1	G8
ARCH1611_zf_C2H2_Snai2	0	0	0.0440679380711931	0	2112	1	1	G9
ARCH1612_zf_C2H2_sna	1.33982751167255	0.0958466453674121	0.0715365556628732	30	3407	0.0648702533902699	0.409738623739472	G1
ARCH1612_zf_C2H2_sna	1.4965872088169	0.107142857142857	0.0715914558881985	15	3422	0.0773627236038642	0.691174859566102	G2
ARCH1612_zf_C2H2_sna	0.688027886099541	0.0494845360824742	0.0719222826316011	24	3413	0.981352389581887	1	G3
ARCH1612_zf_C2H2_sna	1.71369033013081	0.12258064516129	0.0715302193202746	19	3418	0.015461542968577	0.243986056566927	G4
ARCH1612_zf_C2H2_sna	3.7928322822978	0.270588235294118	0.0713419985790112	23	3414	1.94549033100356e-08	5.28395173900566e-05	G5
ARCH1612_zf_C2H2_sna	2.53095603699077	0.18018018018018	0.0711905610159901	40	3397	6.25828691989874e-08	6.799002909778e-06	G6
ARCH1612_zf_C2H2_sna	2.89006150831189	0.196519216823785	0.0679982817869416	271	3166	2.01809587148737e-53	6.85143548369962e-51	G7
ARCH1612_zf_C2H2_sna	0.536188556712574	0.0384615384615385	0.0717313675945455	2	3435	0.895348703278718	1	G8
ARCH1612_zf_C2H2_sna	0	0	0.0717147268705922	0	3437	1	1	G9
ARCH1613_ZEB1	1.53220501728605	0.0830670926517572	0.0542140847436274	26	2582	0.0219478509649987	0.210083615359705	G1
ARCH1613_ZEB1	1.05052747252747	0.0571428571428571	0.0543944433983975	8	2600	0.494957874717213	1	G2
ARCH1613_ZEB1	0.64196684001321	0.0350515463917526	0.0546002444472542	17	2591	0.981976468025144	1	G3
ARCH1613_ZEB1	1.30578459015986	0.0709677419354839	0.0543487359785702	11	2597	0.224061961980227	0.861196719623525	G4
ARCH1613_ZEB1	2.38462479331355	0.129411764705882	0.0542692355915911	11	2597	0.00631618764436677	0.176045256979059	G5
ARCH1613_ZEB1	2.75458934662818	0.148648648648649	0.0539639960601044	33	2575	1.63679269404869e-07	1.58768891322723e-05	G6
ARCH1613_ZEB1	1.90082622782107	0.100797679477883	0.0530283505154639	139	2469	2.22804656496182e-12	7.47083267955098e-11	G7
ARCH1613_ZEB1	0.353242748812369	0.0192307692307692	0.0544406623927162	1	2607	0.94554503381195	1	G8
ARCH1613_ZEB1	0	0	0.0544172265576096	0	2608	1	1	G9
ARCH1614_HAT5__HAT5__ATHB40	0.635175185380571	0.0287539936102236	0.0452693906689623	9	2156	0.946488988992046	1	G1
ARCH1614_HAT5__HAT5__ATHB40	1.26628253526724	0.0571428571428571	0.0451264670809013	8	2157	0.299041151438557	1	G2
ARCH1614_HAT5__HAT5__ATHB40	0.866273383230369	0.0391752577319588	0.0452227420238547	19	2146	0.768427079555802	1	G3
ARCH1614_HAT5__HAT5__ATHB40	0.999994020748004	0.0451612903225806	0.0451615603549305	7	2158	0.553983731463059	1	G4
ARCH1614_HAT5__HAT5__ATHB40	3.40095123551279	0.152941176470588	0.0449701174405483	13	2152	0.000110941160009923	0.00998827579526059	G5
ARCH1614_HAT5__HAT5__ATHB40	1.80202419466509	0.0810810810810811	0.0449944464237064	18	2147	0.0124114473514177	0.168931910390429	G6
ARCH1614_HAT5__HAT5__ATHB40	1.85930138374702	0.0819434372733865	0.0440721649484536	113	2052	9.7948572542932e-10	2.48624600959442e-08	G7
ARCH1614_HAT5__HAT5__ATHB40	0.851506099078915	0.0384615384615385	0.0451688349656483	2	2163	0.687291007183239	1	G8
ARCH1614_HAT5__HAT5__ATHB40	0	0	0.0451738096231691	0	2165	1	1	G9
ARCH1615_PB0196.1_Zbtb7b_2	0.517550151050836	0.00958466453674121	0.0185192961827573	3	882	0.929808012639284	1	G1
ARCH1615_PB0196.1_Zbtb7b_2	0.773321469017958	0.0142857142857143	0.0184731898156865	2	883	0.732936818821668	1	G2
ARCH1615_PB0196.1_Zbtb7b_2	0.667872347911755	0.0123711340206186	0.0185232014161082	6	879	0.884966683803254	1	G3
ARCH1615_PB0196.1_Zbtb7b_2	1.04858459512837	0.0193548387096774	0.0184580612757408	3	882	0.547266688580898	1	G4
ARCH1615_PB0196.1_Zbtb7b_2	0	0	0.0184937518284783	0	885	1	1	G5
ARCH1615_PB0196.1_Zbtb7b_2	3.45485669366266	0.0630630630630631	0.0182534526479033	14	871	7.51740678774717e-05	0.0029167538336459	G6
ARCH1615_PB0196.1_Zbtb7b_2	1.18468760734323	0.0217548948513416	0.0183634020618557	30	855	0.202946348229779	0.61108900420408	G7
ARCH1615_PB0196.1_Zbtb7b_2	1.04174643230073	0.0192307692307692	0.0184601248773153	1	884	0.62071301596676	1	G8
ARCH1615_PB0196.1_Zbtb7b_2	0	0	0.0184659683679005	0	885	1	1	G9
ARCH1616_Hr46	0.718218618248564	0.0447284345047923	0.0622769075714946	14	2966	0.92495731643943	1	G1
ARCH1616_Hr46	1.03426215319517	0.0642857142857143	0.0621561120525534	9	2971	0.507776306240704	1	G2
ARCH1616_Hr46	1.16282358706877	0.0721649484536082	0.0620601003076664	35	2945	0.202804880137259	0.774744510791811	G3
ARCH1616_Hr46	1.14217668597008	0.0709677419354839	0.0621337686254813	11	2969	0.369806850648718	0.99248557940901	G4
ARCH1616_Hr46	0.94619871478003	0.0588235294117647	0.0621682617962971	5	2975	0.614812631860102	1	G5
ARCH1616_Hr46	1.30619376973192	0.0810810810810811	0.0620743131378754	18	2962	0.151273571575495	0.694622619357694	G6
ARCH1616_Hr46	1.07557164350899	0.0667150108774474	0.0620274914089347	92	2888	0.253723008967396	0.697481469995392	G7
ARCH1616_Hr46	0.618471354032133	0.0384615384615385	0.0621880677428112	2	2978	0.842143780373389	1	G8
ARCH1616_Hr46	1.23753453662819	0.0769230769230769	0.0621583274214414	1	2979	0.565876899823169	1	G9
ARCH1617_AT2G33550	0	0	0.00352748498719187	0	168	1	1	G1
ARCH1617_AT2G33550	0	0	0.00351471788112722	0	168	1	1	G2
ARCH1617_AT2G33550	1.17883492733822	0.00412371134020619	0.00349812449951532	2	166	0.508131932633791	1	G3
ARCH1617_AT2G33550	0	0	0.00351582119537921	0	168	1	1	G4
ARCH1617_AT2G33550	0	0	0.00351067831320266	0	168	1	1	G5
ARCH1617_AT2G33550	1.28707449964935	0.00450450450450451	0.0034998009095291	1	167	0.542125546993919	1	G6
ARCH1617_AT2G33550	0.823502361202002	0.00290065264684554	0.00352233676975945	4	164	0.715176224479335	1	G7
ARCH1617_AT2G33550	0	0	0.00350825902645812	0	168	1	1	G8
ARCH1617_AT2G33550	44.4170528266914	0.153846153846154	0.00346367316279264	2	166	0.00092837878336869	0.42024612927156	G9
ARCH1618_zf_C4_Nuclear_receptors_NR2F1	0.808745794124996	0.0223642172523962	0.0276529626674506	7	1317	0.763560841065769	1	G1
ARCH1618_zf_C4_Nuclear_receptors_NR2F1	1.55427053977889	0.0428571428571429	0.0275737986150338	6	1318	0.191704563279595	0.913451446527531	G2
ARCH1618_zf_C4_Nuclear_receptors_NR2F1	0.970223407015971	0.0268041237113402	0.0276267543305096	13	1311	0.582410740847608	1	G3
ARCH1618_zf_C4_Nuclear_receptors_NR2F1	0.466390122492802	0.0129032258064516	0.0276661644064959	2	1322	0.929955269290627	1	G4
ARCH1618_zf_C4_Nuclear_receptors_NR2F1	0	0	0.0276674886111924	0	1324	1	1	G5
ARCH1618_zf_C4_Nuclear_receptors_NR2F1	0.814789391362553	0.0225225225225225	0.0276421401177777	5	1319	0.736581566992085	1	G6
ARCH1618_zf_C4_Nuclear_receptors_NR2F1	0.916777260143424	0.0253807106598985	0.0276847079037801	35	1289	0.719657643697405	1	G7
ARCH1618_zf_C4_Nuclear_receptors_NR2F1	0.696072446072446	0.0192307692307692	0.0276275398333577	1	1323	0.767100852813484	1	G8
ARCH1618_zf_C4_Nuclear_receptors_NR2F1	0	0	0.0276259232984184	0	1324	1	1	G9
ARCH1619_zf_C4_Nuclear_receptors_NR2E3	0.889476292336004	0.0479233226837061	0.0538781337924663	15	2566	0.714416999297605	1	G1
ARCH1619_zf_C4_Nuclear_receptors_NR2E3	1.194709508998	0.0642857142857143	0.0538086570848763	9	2572	0.341258098392261	1	G2
ARCH1619_zf_C4_Nuclear_receptors_NR2E3	1.1506464010475	0.0618556701030928	0.0537573228811059	30	2551	0.241695811357919	0.823645951879685	G3
ARCH1619_zf_C4_Nuclear_receptors_NR2E3	0.35874771640932	0.0193548387096774	0.0539511133433785	3	2578	0.990957138179226	1	G4
ARCH1619_zf_C4_Nuclear_receptors_NR2E3	0.65514534751061	0.0352941176470588	0.0538721945918837	3	2578	0.842672168949614	1	G5
ARCH1619_zf_C4_Nuclear_receptors_NR2E3	0.250125804625417	0.0135135135135135	0.0540268667351258	3	2578	0.999579216352289	1	G6
ARCH1619_zf_C4_Nuclear_receptors_NR2E3	0.721501475148885	0.0391588107324148	0.0542740549828179	54	2527	0.995545705228522	1	G7
ARCH1619_zf_C4_Nuclear_receptors_NR2E3	0.356939475253429	0.0192307692307692	0.0538768350491783	1	2580	0.943831593358227	1	G8
ARCH1619_zf_C4_Nuclear_receptors_NR2E3	0	0	0.0538538580311313	0	2581	1	1	G9
ARCH162_Myb_CG12155	1.15205397630535	0.0415335463258786	0.0360517364464788	13	1717	0.342266869717786	0.98013703055648	G1
ARCH162_Myb_CG12155	1.18824163075903	0.0428571428571429	0.0360677001610912	6	1724	0.3933619458166	1	G2
ARCH162_Myb_CG12155	0.798255352894528	0.0288659793814433	0.0361613351877608	14	1716	0.83639535838644	1	G3
ARCH162_Myb_CG12155	0.535524964043559	0.0193548387096774	0.0361418047882136	3	1727	0.921357424432504	1	G4
ARCH162_Myb_CG12155	0.651606753812636	0.0235294117647059	0.0361098340786559	2	1728	0.816346913455618	1	G5
ARCH162_Myb_CG12155	0.873238589721468	0.0315315315315315	0.0361087243540038	7	1723	0.693094569866735	1	G6
ARCH162_Myb_CG12155	0.984185748753612	0.0355329949238579	0.0361039518900344	49	1681	0.565337991397332	1	G7
